#####################################################################
# Alchemist log file - simulation started at: 2025-04-16T12:05+0000 #
#####################################################################
#
# seed = 7.0, totalNodes = 10, totalTaskFactor = 4
#
# The columns have the following meaning: 
# time isDone[sum] distance[sum] distance[mean] done[mean] 
0.0 0.0 0.0 NaN NaN
0.0 0.0 0.0 NaN NaN
1.0 0.0 0.0 0.0 NaN
2.0 0.0 5.0000000000000115 0.5000000000000011 NaN
3.0 0.0 10.000000000000012 1.000000000000001 NaN
4.0 0.0 14.999999999999996 1.4999999999999998 NaN
5.0 0.0 19.999999999999986 1.999999999999999 NaN
6.0 0.0 24.999999999999982 2.4999999999999982 NaN
7.0 0.0 29.999999999999986 2.9999999999999982 NaN
8.0 0.0 34.99999999999997 3.499999999999997 NaN
9.0 0.0 39.99999999999998 3.9999999999999982 NaN
10.0 0.0 44.99999999999999 4.499999999999999 NaN
11.0 0.0 49.99999999999997 4.999999999999997 NaN
12.0 0.0 54.99999999999996 5.499999999999997 NaN
13.0 0.0 59.99999999999997 5.999999999999997 NaN
14.0 0.0 64.99999999999999 6.499999999999997 NaN
15.0 0.0 69.99999999999997 6.999999999999998 NaN
16.0 0.0 75.0 7.499999999999999 NaN
17.0 0.0 80.00000000000001 8.0 NaN
18.0 0.0 85.00000000000001 8.5 NaN
19.0 0.0 90.00000000000001 9.0 NaN
20.0 0.0 95.00000000000001 9.5 NaN
21.0 0.0 100.00000000000001 10.0 NaN
22.0 0.0 104.99999999999999 10.5 NaN
23.0 0.0 110.0 11.0 NaN
24.0 0.0 114.99999999999997 11.5 NaN
25.0 0.0 119.99999999999997 11.999999999999998 NaN
26.0 0.0 125.0 12.5 NaN
27.0 0.0 130.0 12.999999999999998 NaN
28.0 0.0 135.0 13.499999999999998 NaN
29.0 0.0 139.99999999999997 13.999999999999998 NaN
30.0 0.0 144.99999999999997 14.499999999999996 NaN
31.0 0.0 149.99999999999997 14.999999999999996 NaN
32.0 0.0 154.99999999999997 15.499999999999996 NaN
33.0 0.0 159.99999999999997 15.999999999999998 NaN
34.0 0.0 164.99999999999994 16.499999999999996 NaN
35.0 0.0 169.99999999999997 17.0 NaN
36.0 0.0 174.99999999999997 17.5 NaN
37.0 0.0 179.99999999999997 18.0 NaN
38.0 0.0 184.99999999999997 18.5 NaN
39.0 0.0 189.99999999999997 19.0 NaN
40.0 0.0 195.0 19.5 NaN
