#####################################################################
# Alchemist log file - simulation started at: 2025-04-15T13:53+0000 #
#####################################################################
#
# seed = 2.0, totalNodes = 40, totalTaskFactor = 0.5
#
# The columns have the following meaning: 
# time isDone[sum] distance[sum] distance[mean] done[mean] 
0.0 0.0 0.0 NaN NaN
0.0 0.0 0.0 NaN NaN
1.0 0.0 0.0 0.0 NaN
2.0 0.0 20.0 0.49999999999999994 NaN
3.0 0.0 40.0 0.9999999999999999 NaN
4.0 0.0 59.99999999999999 1.4999999999999998 NaN
5.0 0.0 80.0 1.9999999999999998 NaN
6.0 0.0 100.0 2.4999999999999996 NaN
7.0 0.0 119.99999999999996 2.9999999999999996 NaN
8.0 0.0 140.0 3.4999999999999996 NaN
9.0 0.0 159.99999999999997 3.999999999999999 NaN
10.0 0.0 180.0 4.499999999999999 NaN
11.0 0.0 200.0 4.999999999999999 NaN
12.0 0.0 219.99999999999994 5.499999999999999 NaN
13.0 0.0 239.99999999999997 5.999999999999999 NaN
14.0 0.0 259.99999999999994 6.499999999999999 NaN
15.0 0.0 279.99999999999994 6.999999999999998 NaN
16.0 0.0 300.0 7.499999999999998 NaN
17.0 0.0 319.9999999999999 7.999999999999998 NaN
18.0 0.0 339.99999999999994 8.499999999999998 NaN
19.0 0.0 360.0 8.999999999999998 NaN
20.0 0.0 380.0 9.499999999999998 NaN
21.0 0.0 399.99999999999994 9.999999999999998 NaN
22.0 0.0 419.9999999999999 10.499999999999998 NaN
23.0 0.0 439.99999999999983 10.999999999999998 NaN
24.0 0.0 459.99999999999983 11.499999999999998 NaN
25.0 0.0 479.9999999999998 11.999999999999996 NaN
26.0 0.0 499.99999999999983 12.499999999999998 NaN
27.0 0.0 519.9999999999999 12.999999999999998 NaN
28.0 0.0 539.9999999999999 13.499999999999998 NaN
29.0 0.0 559.9999999999999 13.999999999999998 NaN
30.0 0.0 580.0 14.499999999999996 NaN
31.0 0.0 600.0 14.999999999999996 NaN
32.0 0.0 620.0 15.499999999999996 NaN
33.0 0.0 640.0 15.999999999999996 NaN
34.0 0.0 659.9999999999999 16.499999999999996 NaN
35.0 0.0 680.0 16.999999999999996 NaN
36.0 0.0 699.9999999999999 17.499999999999996 NaN
37.0 0.0 719.9999999999999 17.999999999999996 NaN
38.0 0.0 740.0 18.499999999999996 NaN
39.0 0.0 759.9999999999998 18.999999999999996 NaN
